textgrid_gretil_item_id,title,author,collection,work_uri,edition_uri,text_uri,handle_pid,license_url,license_statement,rights_holder,rights_lane,agent_can_index_now,source_url,next_action
TG-GRE-0057,"Devīgītā (= Devībhāgavata-Purāṇa 7,31-40)",,Purana Collection,textgrid:49k63.0,textgrid:49k65.0,textgrid:49k64.0,handle:hdl:21.11113/0000-0016-C86B-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k65.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0058,Brahmapurāṇa 1-246,,Purana Collection,textgrid:49k66.0,textgrid:49k68.0,textgrid:49k67.0,handle:hdl:21.11113/0000-0016-C86E-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k68.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0059,Āpastambagṛhyasūtra with Haradatta's Anākulāvṛtti and Sudarśana's Gṛhyatātparyadarśanavyākhyā,,Vedāṅga Collection,textgrid:49k7w.0,textgrid:49k7z.0,textgrid:49k7x.0,handle:hdl:21.11113/0000-0016-C875-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k7z.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0060,"Āpastambaśulbasūtra with the commentaries of Kapardin, Karavinda and Sundararāja",,Vedāṅga Collection,textgrid:49k80.0,textgrid:49k82.0,textgrid:49k81.0,handle:hdl:21.11113/0000-0016-C878-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k82.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0061,Atharvaprāyaścittāni,,Vedāṅga Collection,textgrid:49k83.0,textgrid:49k85.0,textgrid:49k84.0,handle:hdl:21.11113/0000-0016-C87B-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k85.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0062,Atharvavedapariśiṣṭas,,Vedāṅga Collection,textgrid:49k86.0,textgrid:49k88.0,textgrid:49k87.0,handle:hdl:21.11113/0000-0016-C87E-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k88.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0063,Āśvalāyanagṛhyasūtra,,Vedāṅga Collection,textgrid:49k89.0,textgrid:49k8c.0,textgrid:49k8b.0,handle:hdl:21.11113/0000-0016-C881-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8c.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0064,Āśvalāyanaśrautasūtra,,Vedāṅga Collection,textgrid:49k8d.0,textgrid:49k8g.0,textgrid:49k8f.0,handle:hdl:21.11113/0000-0016-C884-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8g.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0065,Dantyoṣṭhavidhi,,Vedāṅga Collection,textgrid:49k8h.0,textgrid:49k8k.0,textgrid:49k8j.0,handle:hdl:21.11113/0000-0016-C887-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8k.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0066,Jaiminīyagṛhyasūtra,,Vedāṅga Collection,textgrid:49k8m.0,textgrid:49k8p.0,textgrid:49k8n.0,handle:hdl:21.11113/0000-0016-C88A-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8p.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0067,Kauthumagṛhyasūtra,,Vedāṅga Collection,textgrid:49k8q.0,textgrid:49k8s.0,textgrid:49k8r.0,handle:hdl:21.11113/0000-0016-C88D-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8s.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0068,Kauśikasūtra,,Vedāṅga Collection,textgrid:49k8t.0,textgrid:49k8w.0,textgrid:49k8v.0,handle:hdl:21.11113/0000-0016-C890-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k8w.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0069,Kauśikapaddhati,Keśava,Vedāṅga Collection,textgrid:49k8x.0,textgrid:49k90.0,textgrid:49k8z.0,handle:hdl:21.11113/0000-0016-C893-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k90.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0070,Mānavagṛhyasūtra (= Maitrāyaṇīyamānavagṛhyasūtra),,Vedāṅga Collection,textgrid:49k91.0,textgrid:49k93.0,textgrid:49k92.0,handle:hdl:21.11113/0000-0016-C896-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k93.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0071,Ṛgvidhāna,,Vedāṅga Collection,textgrid:49k94.0,textgrid:49k96.0,textgrid:49k95.0,handle:hdl:21.11113/0000-0016-C899-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k96.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0072,Vaitānaśrautasūtra (= Vaitānasūtra),,Vedāṅga Collection,textgrid:49k97.0,textgrid:49k99.0,textgrid:49k98.0,handle:hdl:21.11113/0000-0016-C89C-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k99.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0073,Vārāhagṛhyasūtra,,Vedāṅga Collection,textgrid:49k9b.0,textgrid:49k9d.0,textgrid:49k9c.0,handle:hdl:21.11113/0000-0016-C89F-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9d.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0074,Nirukta,Yāska,Vedāṅga Collection,textgrid:49k9f.0,textgrid:49k9h.0,textgrid:49k9g.0,handle:hdl:21.11113/0000-0016-C8A2-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9h.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0075,Śāṅkhāyanagṛhyasūtra,,Vedāṅga Collection,textgrid:49k9j.0,textgrid:49k9m.0,textgrid:49k9k.0,handle:hdl:21.11113/0000-0016-C8A5-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9m.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0076,Śāṅkhāyanaśrautasūtra,,Vedāṅga Collection,textgrid:49k9n.0,textgrid:49k9q.0,textgrid:49k9p.0,handle:hdl:21.11113/0000-0016-C8A8-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9q.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0077,Smaradīpikā,Mīnanātha,Śāstra Collection,textgrid:49k9s.0,textgrid:49k9v.0,textgrid:49k9t.0,handle:hdl:21.11113/0000-0016-C8AC-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9v.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0078,Rasendracintāmaṇi,Ḍhuṇḍhukanātha,Śāstra Collection,textgrid:49k9w.0,textgrid:49k9z.0,textgrid:49k9x.0,handle:hdl:21.11113/0000-0016-C8AF-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49k9z.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0079,Paribhāṣenduśekhara,Nāgeśa [= Nāgojibhaṭṭa],Śāstra Collection,textgrid:49kb0.0,textgrid:49kb2.0,textgrid:49kb1.0,handle:hdl:21.11113/0000-0016-C8B2-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kb2.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0080,Rasahṛdayatantra with Caturbhujamiśra's Mugdhāvabodhinī (comm.),Govindabhagavatpāda,Śāstra Collection,textgrid:49kb3.0,textgrid:49kb5.0,textgrid:49kb4.0,handle:hdl:21.11113/0000-0016-C8B5-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kb5.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0081,Aṣṭādhyāyī,Pāṇini,Śāstra Collection,textgrid:49kb6.0,textgrid:49kb8.0,textgrid:49kb7.0,handle:hdl:21.11113/0000-0016-C8B8-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kb8.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0082,Aṣṭādhyāyī,Pāṇini,Śāstra Collection,textgrid:49kb9.0,textgrid:49kbc.0,textgrid:49kbb.0,handle:hdl:21.11113/0000-0016-C8BB-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbc.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0083,Kādambarīsvīkaraṇasūtramañjarī,Purūravas,Śāstra Collection,textgrid:49kbd.0,textgrid:49kbg.0,textgrid:49kbf.0,handle:hdl:21.11113/0000-0016-C8BE-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbg.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0084,Rasaratnākara,Nityanāthasiddha [alias Nemanatha],Śāstra Collection,textgrid:49kbh.0,textgrid:49kbk.0,textgrid:49kbj.0,handle:hdl:21.11113/0000-0016-C8C1-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbk.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0085,"Rasādhyaya, 1-302+com with Ṭīkā",,Śāstra Collection,textgrid:49kbm.0,textgrid:49kbp.0,textgrid:49kbn.0,handle:hdl:21.11113/0000-0016-C8C4-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbp.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0086,Pañcasāyaka,Jyotirīśvarakaviśekhara,Śāstra Collection,textgrid:49kbq.0,textgrid:49kbs.0,textgrid:49kbr.0,handle:hdl:21.11113/0000-0016-C8C7-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbs.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0087,"Rasārṇava, 1-12",,Śāstra Collection,textgrid:49kbt.0,textgrid:49kbw.0,textgrid:49kbv.0,handle:hdl:21.11113/0000-0016-C8CA-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kbw.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0088,"Rājanighaṇṭu [also called Nighaṇṭurāja, or Abhidhānacūḍāmaṇi]",Narahari [alias Nṛsiṃha],Śāstra Collection,textgrid:49kbx.0,textgrid:49kc0.0,textgrid:49kbz.0,handle:hdl:21.11113/0000-0016-C8CD-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kc0.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0089,Sūryasiddhānta,,Śāstra Collection,textgrid:49kc1.0,textgrid:49kc3.0,textgrid:49kc2.0,handle:hdl:21.11113/0000-0016-C8D0-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kc3.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0090,"Rasendracūḍāmaṇi 3-5, 7-16",Somadeva,Śāstra Collection,textgrid:49kc4.0,textgrid:49kc6.0,textgrid:49kc5.0,handle:hdl:21.11113/0000-0016-C8D3-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kc6.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0091,Vyākaraṇamahābhāṣya,Patañjali,Śāstra Collection,textgrid:49kc7.0,textgrid:49kc9.0,textgrid:49kc8.0,handle:hdl:21.11113/0000-0016-C8D6-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kc9.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0092,Rasaratnasamuccaya,Vāgbhaṭa,Śāstra Collection,textgrid:49kcb.0,textgrid:49kcd.0,textgrid:49kcc.0,handle:hdl:21.11113/0000-0016-C8D9-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kcd.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0093,Āyurvedamahodadhau annapānavidhi,Suṣeṇa,Śāstra Collection,textgrid:49kcf.0,textgrid:49kch.0,textgrid:49kcg.0,handle:hdl:21.11113/0000-0016-C8DC-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kch.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0094,Aṣṭāṅganighaṇṭu,Vāhaṭa,Śāstra Collection,textgrid:49kcj.0,textgrid:49kcm.0,textgrid:49kck.0,handle:hdl:21.11113/0000-0016-C8DF-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kcm.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0095,Bṛhajjātaka,Varāhamihira,Śāstra Collection,textgrid:49kcn.0,textgrid:49kcq.0,textgrid:49kcp.0,handle:hdl:21.11113/0000-0016-C8E2-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kcq.0,Keep restricted; obtain permission or exclude from public/commercial use.
