carrier_id,textgrid_gretil_item_id,textgrid_uri,handle_pid,format,repository_extent,repository_digest_algorithm,repository_md5,relative_path,acquired,local_bytes,sha256,local_md5,repository_md5_match,xml_well_formed,tei_root,tei_xml_id,tei_license_urls,download_error
TG-GRE-C-0811,TG-GRE-0811,textgrid:49nzb.0,handle:hdl:21.11113/0000-0016-D14E-5,TEI_XML,652965,md5,3257bb3d5978daca26ae35fc59b922e5,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzb_0.xml,True,652965,221784b7e451381c88b18c9744af55b83f2c6705fd547583994a15055f44b855,3257bb3d5978daca26ae35fc59b922e5,True,True,TEI,sa_durvekamizra-hetubinduTIkAloka,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0812,TG-GRE-0812,textgrid:49nzf.0,handle:hdl:21.11113/0000-0016-D151-0,TEI_XML,595037,md5,6c4ad7c757a50ac062f51240a9f67dbb,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzf_0.xml,True,595037,d1260e661eb8791c14d63f714a9f2d80a635447b7a1b056b17da0d1e19ab428d,6c4ad7c757a50ac062f51240a9f67dbb,True,True,TEI,sa_guNakAraNDavyUhasUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0813,TG-GRE-0813,textgrid:49nzj.0,handle:hdl:21.11113/0000-0016-D154-D,TEI_XML,845971,md5,7463253ad4eabd50b58efd8b8c6a81ad,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzj_0.xml,True,845971,02d0fea774f58553d7e85afb1893161f785b19805fce64a961c7c7e84a4b8550,7463253ad4eabd50b58efd8b8c6a81ad,True,True,TEI,sa_zAntarakSita-tattvasaMgraha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0814,TG-GRE-0814,textgrid:49nzn.0,handle:hdl:21.11113/0000-0016-D157-A,TEI_XML,640833,md5,512b9c40fd2aa6a1d984583b4922c91d,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzn_0.xml,True,640833,de37e3b8072c60edf3f44b0078cec3a4b566de83f1c2ff61997cb815420e4256,512b9c40fd2aa6a1d984583b4922c91d,True,True,TEI,sa_bodhisattvabhUmi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0815,TG-GRE-0815,textgrid:49nzr.0,handle:hdl:21.11113/0000-0016-D15A-7,TEI_XML,658727,md5,b73ce7cb3035f17a4a60e18002c0bc8a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzr_0.xml,True,658727,bfa584728d684f6fa248c1d9aa690bc067e8d07aa3dc3e816938ce7bea4f24f0,b73ce7cb3035f17a4a60e18002c0bc8a,True,True,TEI,sa_kSemendra-avadAnakalpalatA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0816,TG-GRE-0816,textgrid:49nzv.0,handle:hdl:21.11113/0000-0016-D15D-4,TEI_XML,696024,md5,b1d7505ddc0bc1c956d9a76a3b563b85,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzv_0.xml,True,696024,fe3c0918e64a247581dfe9540e0cb5ec74148560a67b97c26d77d4fa5f8c436e,b1d7505ddc0bc1c956d9a76a3b563b85,True,True,TEI,sa_aSTAdazasAhasrikA-prajJApAramitA55-82,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0817,TG-GRE-0817,textgrid:49nzz.0,handle:hdl:21.11113/0000-0016-D160-F,TEI_XML,659744,md5,9ade6b8e4c12dae42544c62b057f8123,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49nzz_0.xml,True,659744,da4f8efe15f226313eedf06651369d2ed11ec7f535a993d84ae1f8936baf64b2,9ade6b8e4c12dae42544c62b057f8123,True,True,TEI,sa_candrakIrti-prasannapada,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0818,TG-GRE-0818,textgrid:49p02.0,handle:hdl:21.11113/0000-0016-D163-C,TEI_XML,785773,md5,0598f1b9b304837ad4a0c4bb12ca8fbb,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p02_0.xml,True,785773,58ed6b3948048b5760bc74968974b09a75fb1a0d679418dda6737c05b88fff0b,0598f1b9b304837ad4a0c4bb12ca8fbb,True,True,TEI,sa_prajJAkaramati-bodhicaryAvatArapaJjikA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0819,TG-GRE-0819,textgrid:49p05.0,handle:hdl:21.11113/0000-0016-D166-9,TEI_XML,766692,md5,8edaa98dc28f98957abfee78e78bfd56,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p05_0.xml,True,766692,8c15b7a2a2000b51ac52d9b1c92c5cda38bcc238c89e18d436c672dbff1ca899,8edaa98dc28f98957abfee78e78bfd56,True,True,TEI,sa_lalitavistara,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0820,TG-GRE-0820,textgrid:49p08.0,handle:hdl:21.11113/0000-0016-D169-6,TEI_XML,844189,md5,d69174cefd8dc4c5d83b0f6f509c9c26,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p08_0.xml,True,844189,41e1f05654beaa65672feba140f12006d8efc26ab8f20d3efe71c5b2a5bb8af4,d69174cefd8dc4c5d83b0f6f509c9c26,True,True,TEI,sa_bAdarAyaNa-brahmasUtra1.1-1.3-comm-subcomm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0821,TG-GRE-0821,textgrid:49p0c.0,handle:hdl:21.11113/0000-0016-D16C-3,TEI_XML,856131,md5,b9895958dc9ba2189baa4b2c2806b1f8,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0c_0.xml,True,856131,98364fe4151b7f9ed892e28bc2076577e6f3b9ef9f38527d7a36f6dfa2c2dbee,b9895958dc9ba2189baa4b2c2806b1f8,True,True,TEI,sa_mAdhva-mahAbhAratatAtparyanirNaya,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0822,TG-GRE-0822,textgrid:49p0g.0,handle:hdl:21.11113/0000-0016-D16F-0,TEI_XML,3144639,md5,2cc94711786bfdace03e37500f561ade,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0g_0.xml,True,3144639,9649ce3195b594c78dd9493283b1f0d844ecb807cd523fd74540e881b22ad6bf,2cc94711786bfdace03e37500f561ade,True,True,TEI,sa_zatasAhasrikAprajJApAramitA-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0823,TG-GRE-0823,textgrid:49p0k.0,handle:hdl:21.11113/0000-0016-D172-B,TEI_XML,2381664,md5,1cd0818029c5c1aba7ec67e297533722,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0k_0.xml,True,2381664,83f6a4c25a44ba104d31d4d4baab04d0350a77182d50929a38cb3c1d7998a916,1cd0818029c5c1aba7ec67e297533722,True,True,TEI,sa_zatasAhasrikA-prajJApAramitA-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0824,TG-GRE-0824,textgrid:49p0p.0,handle:hdl:21.11113/0000-0016-D175-8,TEI_XML,1205297,md5,6e49429fa5aeb1af61fed600e8d5c149,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0p_0.xml,True,1205297,10dc4f2ae4bf4d1839a7f363f06b70c7ee7b065a28df7e5f8a516192a5ea2b60,6e49429fa5aeb1af61fed600e8d5c149,True,True,TEI,sa_vAcaspatimizra-bhAmati,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0825,TG-GRE-0825,textgrid:49p0s.0,handle:hdl:21.11113/0000-0016-D178-5,TEI_XML,1261389,md5,4846f042764e05d76b26c2025ddbab14,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0s_0.xml,True,1261389,c342cbc94ec23ef8a5f3aff0596ac254f9139bbdf80216ef79f8bae706680749,4846f042764e05d76b26c2025ddbab14,True,True,TEI,sa_vasubandhu-abhidharmakozabhASya,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0826,TG-GRE-0826,textgrid:49p0w.0,handle:hdl:21.11113/0000-0016-D17B-2,TEI_XML,2088306,md5,f07bd1be8fbc1686ccf4b88af7f7de72,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p0w_0.xml,True,2088306,f46628f19f1569dfb2fa7f6f94f5f0a64c4259253d9df93f1f0782dc0ad3fc74,f07bd1be8fbc1686ccf4b88af7f7de72,True,True,TEI,sa_vyAsatIrtha-tarkatANDava-comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0827,TG-GRE-0827,textgrid:49p10.0,handle:hdl:21.11113/0000-0016-D17E-F,TEI_XML,1973246,md5,02dd1780962fee6a5421e0f94814c228,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p10_0.xml,True,1973246,41621613398102a14640938d42e6ebd52b6c4e8e78c48db012c39402c8c6bc1c,02dd1780962fee6a5421e0f94814c228,True,True,TEI,sa_yazomitra-sphuTArthA-abhidharmakozavyAkhyA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0828,TG-GRE-0828,textgrid:49p13.0,handle:hdl:21.11113/0000-0016-D181-9,TEI_XML,874096,md5,47d2ce53487b932b97cd531b085ff8e9,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p13_0.xml,True,874096,fa955eac6e870e90d0f451cba980a33b9163d1e19bda6ec9ff32c5cca5d87bce,47d2ce53487b932b97cd531b085ff8e9,True,True,TEI,sa_aSTasAhasrikA-prajJApAramitA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0829,TG-GRE-0829,textgrid:49p16.0,handle:hdl:21.11113/0000-0016-D184-6,TEI_XML,885947,md5,da97c979d44889b9bc2ab90bdd33bf4d,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p16_0.xml,True,885947,8453232864e503b9921da805286cf5931217b65a402a926f1fb07dc3b90caf9e,da97c979d44889b9bc2ab90bdd33bf4d,True,True,TEI,sa_avadAnazataka,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0830,TG-GRE-0830,textgrid:49p19.0,handle:hdl:21.11113/0000-0016-D187-3,TEI_XML,940092,md5,efa6c77825ff8f61c886c0dfe72365b6,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p19_0.xml,True,940092,56884a7a4940f3cd442612b1fbcd25b816ce90107999d3976efb1a4a243a42b6,efa6c77825ff8f61c886c0dfe72365b6,True,True,TEI,sa_paJcaviMzatisAhasrikA-prajJApAramitA1,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0831,TG-GRE-0831,textgrid:49p1d.0,handle:hdl:21.11113/0000-0016-D18A-0,TEI_XML,1086996,md5,36f42bc12fb449e1f0dd4bd86f8be2e0,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1d_0.xml,True,1086996,40f2fcde894279a811d281aac4c810bf592d365ee7e90d2acfdc5fa356d87bbf,36f42bc12fb449e1f0dd4bd86f8be2e0,True,True,TEI,sa_rAmAnuja-bhagavadgItAbhASya,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0832,TG-GRE-0832,textgrid:49p1h.0,handle:hdl:21.11113/0000-0016-D18D-D,TEI_XML,1427167,md5,1d4c3745728b4aa3894a149814c889df,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1h_0.xml,True,1427167,dbcd13092474643973dad66bab080d84d07a556bebdb2cac2646cd111b9e61d6,1d4c3745728b4aa3894a149814c889df,True,True,TEI,sa_ratnamAlAvadAna,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0833,TG-GRE-0833,textgrid:49p1m.0,handle:hdl:21.11113/0000-0016-D190-8,TEI_XML,1138450,md5,816f9a9dc004ccdca1b562aede19e07d,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1m_0.xml,True,1138450,8c0c8bf0b9d75668453c08c7945f1ea51919f84b80317f4d1c4199f2d6e0ea4f,816f9a9dc004ccdca1b562aede19e07d,True,True,TEI,sa_saGghabhedavastu,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0834,TG-GRE-0834,textgrid:49p1q.0,handle:hdl:21.11113/0000-0016-D193-5,TEI_XML,1422117,md5,5c680f4e212247e0ac766583da5cc6f4,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1q_0.xml,True,1422117,7d5725155b4066b7056aeabed00e3f74c8acbf5587fb1c0d8b23fc0b5a176b9f,5c680f4e212247e0ac766583da5cc6f4,True,True,TEI,sa_sucaritamizra-mImAMsAzlokavArttika,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0835,TG-GRE-0835,textgrid:49p1t.0,handle:hdl:21.11113/0000-0016-D196-2,TEI_XML,968280,md5,8b983eac77a01ae1e2caca7bc2d18e9e,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1t_0.xml,True,968280,754165947f0b0e98bec1d290d28476f19d7284747c3bd933283336ff74a35bab,8b983eac77a01ae1e2caca7bc2d18e9e,True,True,TEI,sa_durvekamizra-dharmottarapradIpa,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0836,TG-GRE-0836,textgrid:49p1x.0,handle:hdl:21.11113/0000-0016-D199-F,TEI_XML,2120331,md5,286ef88b2f14f6c6c6b7d161ef488a33,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p1x_0.xml,True,2120331,bffbf869e86d8fad7c46c6571c60245475f151f27365601b3cc15b988e08479d,286ef88b2f14f6c6c6b7d161ef488a33,True,True,TEI,sa_mahAvastu-avAdana,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0837,TG-GRE-0837,textgrid:49p21.0,handle:hdl:21.11113/0000-0016-D19C-C,TEI_XML,1542132,md5,a7c770aeab974f1f1cafc8583b9e6d05,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p21_0.xml,True,1542132,225bc40a4b9380e8dda81cd5c5232b4d05e51ac5316cd9cf6426d45df6d564f4,a7c770aeab974f1f1cafc8583b9e6d05,True,True,TEI,sa_maJjuzrImUlakalpa,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0838,TG-GRE-0838,textgrid:49p24.0,handle:hdl:21.11113/0000-0016-D19F-9,TEI_XML,4221826,md5,d1bd63343258f5c6cd03f51dc3e0f96f,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p24_0.xml,True,4221826,2a755e273d354a61d9ab56242339a8886407d9d66cbbe9f50cd8dcb69527a295,d1bd63343258f5c6cd03f51dc3e0f96f,True,True,TEI,sa_mokSopAya,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0839,TG-GRE-0839,textgrid:49p27.0,handle:hdl:21.11113/0000-0016-D1A2-4,TEI_XML,2644483,md5,24ae1dfd0a9e98462b2a9ef36117c338,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p27_0.xml,True,2644483,1e1adabc7039d4f0b516fb2f3756293e6cbf05f200afcecf2bcc2186f3cf9266,24ae1dfd0a9e98462b2a9ef36117c338,True,True,TEI,sa_paJcaviMzatisAhasrikA-prajJApAramitA1-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0840,TG-GRE-0840,textgrid:49p2b.0,handle:hdl:21.11113/0000-0016-D1A5-1,TEI_XML,1167959,md5,5b466a1385d211f7ba44411f4ff9c56e,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2b_0.xml,True,1167959,11b94f88eda5dc1129084f94e87847cfaad083dfaa5b31e3d3beb6171b3ecac2,5b466a1385d211f7ba44411f4ff9c56e,True,True,TEI,sa_harivarman-satyasiddhizAstram,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0841,TG-GRE-0841,textgrid:49p2f.0,handle:hdl:21.11113/0000-0016-D1A8-E,TEI_XML,1465237,md5,56e58487334aea4acbba83bb6c72b10b,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2f_0.xml,True,1465237,931556fa52fc4e4727abbadf026999a185e7f4a9f1b79722cda4be0cdcd7ce4d,56e58487334aea4acbba83bb6c72b10b,True,True,TEI,sa_jaimini-mImAMsAsUtra-1-7-comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0842,TG-GRE-0842,textgrid:49p2j.0,handle:hdl:21.11113/0000-0016-D1AB-B,TEI_XML,3090227,md5,9eaeda81cfbbd2b5a099aeb1f9e5b602,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2j_0.xml,True,3090227,89e80d452f96f314258d7d1379d5f2fe98359bc3e1ebd9e990e70093856b2699,9eaeda81cfbbd2b5a099aeb1f9e5b602,True,True,TEI,sa_jayatIrtha-nyAyasudhA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0843,TG-GRE-0843,textgrid:49p2n.0,handle:hdl:21.11113/0000-0016-D1AE-8,TEI_XML,1875458,md5,595afd1e0fbd3c047caa6843609005ce,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2n_0.xml,True,1875458,49da473bf494eec9fb2884aa35efcbe6e2a651d08c0b0180aacf39636e8769f6,595afd1e0fbd3c047caa6843609005ce,True,True,TEI,sa_khaNDadeva-bhATTadIpikA1-3.3,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0844,TG-GRE-0844,textgrid:49p2r.0,handle:hdl:21.11113/0000-0016-D1B1-3,TEI_XML,1631840,md5,8e1e31785bb653925a4301bf5cd6b0df,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2r_0.xml,True,1631840,a388d8efa3cd37f25c6e0a9fa10031d18678629d89fee5094018e997ebf269cb,8e1e31785bb653925a4301bf5cd6b0df,True,True,TEI,sa_divyAvadAna,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0845,TG-GRE-0845,textgrid:49p2v.0,handle:hdl:21.11113/0000-0016-D1B4-0,TEI_XML,1283382,md5,f53fe7b45fefec3fb44fddea7d2ead9e,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2v_0.xml,True,1283382,b6df7bee7e3057ef0d5ef9adae62d15be6b1bd484d7ea07ea2dd4963780b1c59,f53fe7b45fefec3fb44fddea7d2ead9e,True,True,TEI,sa_gaNDavyUhasUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0846,TG-GRE-0846,textgrid:49p2z.0,handle:hdl:21.11113/0000-0016-D1B7-D,TEI_XML,1380508,md5,505c7b396f2ebf3c7c130db3b5426715,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p2z_0.xml,True,1380508,4c353533b40f2d99b499e5cabcbdb381e0a3f29efeff0b7c29f2c993fd608ba4,505c7b396f2ebf3c7c130db3b5426715,True,True,TEI,sa_gautama-nyAyasUtra-comm2,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0847,TG-GRE-0847,textgrid:49p32.0,handle:hdl:21.11113/0000-0016-D1BA-A,TEI_XML,1185290,md5,4d6573e85f5783a3bf5ebd540827c449,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p32_0.xml,True,1185290,a865268152516c9dd9d240bf43f0a86c23376e21142d1c6ae25d03ddc89ac5a1,4d6573e85f5783a3bf5ebd540827c449,True,True,TEI,sa_bAdarAyaNa-brahmasUtra-comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0848,TG-GRE-0848,textgrid:49p35.0,handle:hdl:21.11113/0000-0016-D1BD-7,TEI_XML,2435521,md5,e8a0ed34050225791d60ab61dc81ffce,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p35_0.xml,True,2435521,d9b4b2ca9a9e7b6f53541e0fbd8e0c50d24c4b2bfbed4928343fc7641902439b,e8a0ed34050225791d60ab61dc81ffce,True,True,TEI,sa_bAdarAyaNa-brahmasUtra-comm-subcomm2,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0849,TG-GRE-0849,textgrid:49p38.0,handle:hdl:21.11113/0000-0016-D1C0-2,TEI_XML,1229659,md5,8d4ce5aeac082438b54f4764cd68ebe1,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p38_0.xml,True,1229659,0c89f5f13bd92b49f470802c9e4c218523c02cc9eb5b979f5bb3f363ec8b0f59,8d4ce5aeac082438b54f4764cd68ebe1,True,True,TEI,sa_bAdarAyaNa-brahmasUtra-subcomm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0850,TG-GRE-0850,textgrid:49p3c.0,handle:hdl:21.11113/0000-0016-D1C3-F,TEI_XML,1335683,md5,f3e94973a62aaf8878c0333f47d2d1db,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p3c_0.xml,True,1335683,6bb3bd62639b681b30bd6cf5e443241aeabfc18a7fb0f599f80856ea4e25842b,f3e94973a62aaf8878c0333f47d2d1db,True,True,TEI,sa_bAdarAyaNa-brahmasUtra-subcomm2,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0851,TG-GRE-0851,textgrid:49p3g.0,handle:hdl:21.11113/0000-0016-D1C6-C,TEI_XML,2107558,md5,f291f24598d42c1128f310bf2967987b,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p3g_0.xml,True,2107558,55a0ba8d18b7534276d9cbe65f6c925a465fdd8842590efb72cb82938543ed1b,f291f24598d42c1128f310bf2967987b,True,True,TEI,sa_bhAskarakaNTha-mokSopAyaTIkA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0852,TG-GRE-0852,textgrid:49p3k.0,handle:hdl:21.11113/0000-0016-D1C9-9,TEI_XML,1220559,md5,86a498aa8f866e723bbe2db51dbd8f53,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p3k_0.xml,True,1220559,5b81cf6c18acc7b904f3761fe90d2553f5758adab08388234062776431b6b51c,86a498aa8f866e723bbe2db51dbd8f53,True,True,TEI,sa_abhinavagupta-tantrAloka,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0853,TG-GRE-0853,textgrid:49p3p.0,handle:hdl:21.11113/0000-0016-D1CC-6,TEI_XML,1370880,md5,23f237b4278d69023189a92e582365ba,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p3p_0.xml,True,1370880,2590836a3b83feabea8cf7b5bb913df885db4c6be7ee4c5da9639a9f0c68cde8,23f237b4278d69023189a92e582365ba,True,True,TEI,sa_annaMbhaTTa-tarkasaMgraha-comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0854,TG-GRE-0854,textgrid:49p4g.0,handle:hdl:21.11113/0000-0016-D1D1-F,TEI_XML,2057168,md5,a29f277f317de131238d0ed77dbdb64a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p4g_0.xml,True,2057168,f4a9f7966a2d50a61e5cc9438cfd1bda59d7d05577bda4c9135e7703534be069,a29f277f317de131238d0ed77dbdb64a,True,True,TEI,sa_bhagavadgItA-4comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0855,TG-GRE-0855,textgrid:49p4k.0,handle:hdl:21.11113/0000-0016-D1D4-C,TEI_XML,111041,md5,505a810798fb7b93398b8faf95cd60d9,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p4k_0.xml,True,111041,d9f7b8caafd87f66d307bb46b589925b295774980d588230a8a154264a645921,505a810798fb7b93398b8faf95cd60d9,True,True,TEI,epics_bhagvg,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0856,TG-GRE-0856,textgrid:49p4p.0,handle:hdl:21.11113/0000-0016-D1D7-9,TEI_XML,149788,md5,3adde4f0719594586a8ade72f097e531,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p4p_0.xml,True,149788,8ae4c43292e01884ce1ce2eaf200010106947beb907119e1a51ab53ecc040d76,3adde4f0719594586a8ade72f097e531,True,True,TEI,epics_bhgce_,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0857,TG-GRE-0857,textgrid:49p4s.0,handle:hdl:21.11113/0000-0016-D1DA-6,TEI_XML,3508650,md5,51fab9e753910af7b93cb5160ab2e2ef,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p4s_0.xml,True,3508650,6564d179d39b80b4ad14f3c48b706987d0bc409134b4312542cd5d17977f7998,51fab9e753910af7b93cb5160ab2e2ef,True,True,TEI,sa_harivaMza-app1,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0858,TG-GRE-0858,textgrid:49p4w.0,handle:hdl:21.11113/0000-0016-D1DD-3,TEI_XML,2668020,md5,f4a2cca100c12e16d96f4be78b235e0c,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p4w_0.xml,True,2668020,141381c63c2e57f0432061bb1e449621b3e7861ac15db98d85363f6abf729673,f4a2cca100c12e16d96f4be78b235e0c,True,True,TEI,sa_harivaMza,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0859,TG-GRE-0859,textgrid:49p50.0,handle:hdl:21.11113/0000-0016-D1E0-E,TEI_XML,17730363,md5,cf3419bf7bfadc2583f7202471a24c97,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p50_0.xml,True,17730363,b45c1461e3d9b38d7e5efb1f9de64760c3540195f66d8c8442cb6d3bbcd2b8b0,cf3419bf7bfadc2583f7202471a24c97,True,True,TEI,epics_mbh1-18u,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0860,TG-GRE-0860,textgrid:49p53.0,handle:hdl:21.11113/0000-0016-D1E3-B,TEI_XML,2089761,md5,9a3c187e90d67a7dff2a634411bcbd17,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p53_0.xml,True,2089761,0084f2248f01718908117bfe3de00faaddbd40d28d1bf050b33135dd77e603b5,9a3c187e90d67a7dff2a634411bcbd17,True,True,TEI,epics_mbh_01,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0861,TG-GRE-0861,textgrid:49p56.0,handle:hdl:21.11113/0000-0016-D1E6-8,TEI_XML,855271,md5,93b4eb8b422f28911b90646d50894f86,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p56_0.xml,True,855271,e376c2588900defd9c4e2fa2098a9c92aae7afd09136c59c0373985bbaacf82f,93b4eb8b422f28911b90646d50894f86,True,True,TEI,epics_mbh_02,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0862,TG-GRE-0862,textgrid:49p59.0,handle:hdl:21.11113/0000-0016-D1E9-5,TEI_XML,2120366,md5,5b335cf0f114b17055ce4974f9c6ebb7,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49p59_0.xml,True,2120366,3034013173cad56505fe4cfa773c8ebc4f1d6ca1be8dff390ed8590f77566148,5b335cf0f114b17055ce4974f9c6ebb7,True,True,TEI,epics_mbh_03,https://creativecommons.org/licenses/by-nc-sa/4.0/,
